
7024.05         1000    bad 
7032.413        1000    bad
7067.2181       1000    good
7107.477        1000    good 
7147.0416       1000    good 
7173.938        1000    good 
7206.9804       1000    good 
7245.166        1000    good 
7272.9359       1000    good 
7353.2930       1000    good 
7372.117        1000    good 
7383.9805       1000    good 
7438.9          1000    good 
7488.87         1000    good 
7503.868        1000    good 
7514.6518       1000    good 
7535.774        1000    good 
7544.044        1000    good 
7584.68         1000    good 
7635.105        1000    good 
7642.02         1000    good 
7881.32         1000    good 
7887.395        1000    good 
7936.996        1000    good
7943.181        1000    good
7948.176        1000    good 
7967.341        1000    good 
8006.157        1000    good 
8014.786        1000    good 
8029.67         1000    good 
8061.34         1000    good 
8082.458        1000    good 
8103.693        1000    good
8115.311        1000    good 
8136.405        1000    good


