5872.1455 	1000    good	NeI       75   
5872.8271 	1000    good	NeI      500   
5875.02  	1000    good	XeI     100 
5881.895 	1000    good	Ne
5881.8952 	1000    good	NeI     1000   
5881.900    	1000    good	Ne
5882.624  	1000    good	Ar I
5882.6242	1000    good
5882.6242	1000    good
5882.6242	1000    good
5882.625 	1000    good	Ar I
5888.584  	1000    good	Ar I
5888.584  	1000    good	ArI         25
5888.5841	1000    good
5888.5841	1000    good
5888.5841	1000    good
5888.585 	1000    good	Ar I
5893.29  	1000    good	XeII    300 
5894.99  	1000    good	XeI     100 
5902.4620 	1000    good	NeI       50   
5905.13  	1000    good	XeII    200 
5906.4278 	1000    good	NeI       50   
5912.085  	1000    good	Ar I
5912.085  	1000    good	ArI         50
5912.0853	1000    good
5912.0853	1000    good
5912.0853	1000    good
5912.086 	1000    good	Ar I
5913.6325 	1000    good	NeI      250   
5916.58  	1000    good	Ar I
5916.5992	1000    good
5918.9080 	1000    good	NeI      250   
5922.6918 	1000    good	NeI      25f   
5927.1258	1000    good
5928.812 	1000    good	Ar I
5928.813	1000    good
5928.813	1000    good
5928.813  	1000    good	Ar I
5928.8130	1000    good
5934.17  	1000    good	XeI     100 
5934.4560 	1000    good	NeI       75   
5939.3180 	1000    good	NeI       50   
5940.86  	1000    good	Ar I
5942.6686	1000    good
5942.6686	1000    good
5942.6686	1000    good
5942.672  	1000    good	Ar I
5942.672 	1000    good	Ar I
5944.830    	1000    good	Ne
5944.834 	1000    good	Ne
5944.8342 	1000    good	NeI      500
5945.53  	1000    good	XeII    500 
5949.2583	1000    good
5949.259 	1000    good	Ar I
5961.6243 	1000    good	NeI       70   
5965.4716 	1000    good	NeI      500   
5968.31  	1000    good	Ar I
5971.13  	1000    good	XeII    300 
5971.604 	1000    good	Ar I
5974.6283 	1000    good	NeI      500   
5975.530    	1000    good	Ne
5975.534 	1000    good	Ne
5975.5340 	1000    good	NeI      600   
5976.46  	1000    good	XeII   2000 
5987.302 	1000    good	Ar I
5987.9070 	1000    good	NeI      150   
5991.6511 	1000    good	NeI       75   
5994.66  	1000    good	Ar I
5997.1601 	1000    good	ArI
5998.999 	1000    good	Ar I
6000.9263 	1000    good	NeI      100   
6005.725 	1000    good	Ar I
6008.92  	1000    good	XeII    200 
6013.679 	1000    good	Ar I
6025.151 	1000    good	Ar I
6029.990    	1000    good	Ne
6029.9969 	1000    good	NeI     1000   
6029.997 	1000    good	Ne
6032.127  	1000    good	ArI         70
6032.129 	1000    good	Ar I
6036.20  	1000    good	XeII   1000 
6043.223  	1000    good	ArI         35
6043.225 	1000    good	Ar I
6046.1341 	1000    good	NeI       50   
6046.8977	1000    good
6051.15  	1000    good	XeII   2000 
6052.723 	1000    good	Ar I
6059.372  	1000    good	ArI         20
6059.373 	1000    good	Ar I
6064.5370 	1000    good	NeI       50   
6064.7508	1000    good
6074.337 	1000    good	Ne
6074.3377 	1000    good	NeI     1000
6074.340    	1000    good	Ne
6081.2433	1000    good
6085.8797	1000    good
6090.786  	1000    good	Ar I
6093.50  	1000    good	XeII    600 
6096.160    	1000    good	Ne
6096.163 	1000    good	Ne
6096.1631 	1000    good	NeI      300
6097.59  	1000    good	XeII   1500 
6098.805  	1000    good	Ar I
6101.1615	1000    good
6101.43  	1000    good	XeII    400 
6103.5390	1000    good
6103.546  	1000    good	Ar II (12)
6104.60   	1000    good	Ar I  (6)
6105.635  	1000    good	Ar I  (60)
6113.4657	1000    good
6114.923  	1000    good	ArII       100
6114.929  	1000    good	Ar II
6115.08  	1000    good	XeII    100 
6119.6565	1000    good
6123.3619	1000    good
6123.470    	1000    good	Hg
6127.4160	1000    good
6128.4499 	1000    good	NeI      100   
6128.450 	1000    good	Ne
6128.7227	1000    good
6142.5055 	1000    good	NeI      100   
6143.060    	1000    good	Ne
6143.062 	1000    good	Ne
6143.0626 	1000    good	NeI     1000   
6145.443  	1000    good	Ar I
6146.45  	1000    good	XeII    100 
6150.2980 	1000    good	NeI      100   
6155.239  	1000    good	Ar I
6156.1399 	1000    good	NeI       50   
6163.590    	1000    good	Ne
6163.5939 	1000    good	NeI     1000   
6163.594 	1000    good	Ne
6165.1232	1000    good
6170.176  	1000    good	Ar I  (100)
6172.278  	1000    good	ArII       150
6172.29   	1000    good	Ar    (40)
6173.098  	1000    good	Ar I  (100)
6174.4032	1000    good
6174.8821 	1000    good	NeI       70   
6175.2864 	1000    good	NeI       50   
6178.30  	1000    good	XeI     150 
6179.66  	1000    good	XeI     120 
6182.1480 	1000    good	NeI      150   
6182.42  	1000    good	XeI     300 
6182.420 	1000    good	Xe
6189.0669 	1000    good	NeI       70   
6193.0669 	1000    good	NeI       50   
6194.07  	1000    good	XeII    500 
6198.26  	1000    good	XeI     100 
6205.7782 	1000    good	NeI      100   
6205.97  	1000    good	XeIII    60 
6212.503  	1000    good	Ar I
6213.8773 	1000    good	NeI      150   
6215.938  	1000    good	Ar I
6217.280    	1000    good	Ne
6217.281 	1000    good	Ne
6217.2812 	1000    good	NeI     1000   
6220.02  	1000    good	XeII    100 
6221.7   	1000    good	XeIII    25 
6225.7380 	1000    good	NeI       50   
6238.2   	1000    good	XeIII    60 
6243.120  	1000    good	ArII        25
6243.1201	1000    good
6243.1201	1000    good
6243.13   	1000    good	Ar II (25)
6243.396  	1000    good	Ar I  (6)
6246.7281 	1000    good	NeI      100   
6248.4055 	1000    good	ArI
6258.7901 	1000    good	NeI      100   
6259.05  	1000    good	XeIII    60 
6266.495 	1000    good	Ne
6266.4950 	1000    good	NeI     1000   
6266.500    	1000    good	Ne
6270.82  	1000    good	XeII    500 
6273.0155 	1000    good	NeI       70   
6276.0368 	1000    good	NeI       50   
6277.54  	1000    good	XeII    400 
6284.41  	1000    good	XeII    100 
6286.01  	1000    good	XeI     100 
6293.7458 	1000    good	NeI      100   
6296.8722	1000    good
6296.8722	1000    good
6296.876  	1000    good	Ar I
6300.86  	1000    good	XeII    250 
6304.7889 	1000    good	NeI      100   
6304.789 	1000    good	Ne
6304.790    	1000    good	Ne
6307.657	1000    good
6307.657  	1000    good	ArI         15
6307.6570	1000    good
6307.66   	1000    good	Ar I  (30)
6309.14   	1000    good	Ar I  (8)
6313.6894 	1000    good	NeI      150   
6318.06  	1000    good	XeI     500 
6318.062 	1000    good	Xe
6328.1653 	1000    good	NeI      300   
6330.8945 	1000    good	NeI      150   
6333.1459	1000    good
6334.4278 	1000    good	NeI     1000   
6334.428 	1000    good	Ne
6334.430    	1000    good	Ne
6343.96  	1000    good	XeII    400 
6351.8564 	1000    good	NeI      100   
6356.35  	1000    good	XeII    600 
6357.0229	1000    good
6364.8937	1000    good
6364.9975 	1000    good	NeI      100   
6369.5748	1000    good
6369.5748	1000    good
6369.5748	1000    good
6375.28  	1000    good	XeII    200 
6382.991 	1000    good	Ne
6382.9917 	1000    good	NeI     1000   
6384.7169	1000    good
6384.7169	1000    good
6384.717  	1000    good	ArI         20
6384.719	1000    good
6384.719  	1000    good	Ar I
6396.6097	1000    good
6397.99  	1000    good	XeII    100 
6399.2065	1000    good
6401.0763 	1000    good	NeI      100   
6402.246 	1000    good	Ne
6402.2460 	1000    good	NeI     2000   
6402.250    	1000    good	Ne
6403.0128	1000    good
6409.7502 	1000    good	NeI      150   
6416.307  	1000    good	Ar I
6416.307  	1000    good	ArI         70
6416.3071	1000    good
6416.3071	1000    good
6416.3071	1000    good
6418.3703	1000    good
6421.7070 	1000    good	NeI      100   
6431.5550	1000    good
6437.6003	1000    good
6441.8994	1000    good
6443.8598	1000    good
6444.7104 	1000    good	NeI      150   
6466.55		1000    good
6466.55   	1000    good	Ar I
6466.5526	1000    good
6466.5526	1000    good
6468.0483	1000    good
6469.70  	1000    good	XeI     300 
6469.705 	1000    good	Xe
6472.4294	1000    good
6472.84  	1000    good	XeI     150 
6481.1453	1000    good
6483.076  	1000    good	Ar II
6483.0825	1000    good
6483.0825	1000    good
6483.0825	1000    good
6483.083  	1000    good	ArII        25
6487.76  	1000    good	XeI     120 
6493.9694	1000    good
6498.72  	1000    good	XeI     100 
6499.1061	1000    good
6504.18  	1000    good	XeI    200  
6506.528 	1000    good	Ne
6506.5281 	1000    good	NeI      100   
6506.530    	1000    good	Ne
6512.83  	1000    good	XeII    300 
6528.65  	1000    good	XeII    200 
6532.880    	1000    good	Ne
6532.882 	1000    good	Ne
6532.8822 	1000    good	NeI      100   
6533.16  	1000    good	XeI     100 
6538.112	1000    good
6538.112	1000    good
6538.112  	1000    good	ArI         15
6538.1120	1000    good
6538.114  	1000    good	Ar I
6595.01  	1000    good	XeII   1000 
6595.56  	1000    good	XeI     100 
6597.25  	1000    good	XeII    400 
6598.84  	1000    good	XeII    100 
6598.950    	1000    good	Ne
6598.9529 	1000    good	NeI     1000   
6598.953 	1000    good	Ne
6602.9038 	1000    good	NeI      100   
6604.853  	1000    good	Ar I
6604.853  	1000    good	ArI         15
6604.8534	1000    good
6604.8534	1000    good
6620.9665	1000    good
6632.0837	1000    good
6638.220  	1000    good	ArII        25
6638.2207	1000    good
6638.2207	1000    good
6639.740  	1000    good	ArII        20
6639.7403	1000    good
6643.697  	1000    good	ArII        50
6643.6976	1000    good
6643.6976	1000    good
6652.092 	1000    good	Ne
6652.0927 	1000    good	NeI      150   
6656.9386	1000    good
6660.6761	1000    good
6660.6761	1000    good
6664.051	1000    good
6664.0510	1000    good
6666.3588	1000    good
6666.3588	1000    good
6666.359  	1000    good	ArII        25
6666.8925 	1000    good	NeI      100   
6668.92  	1000    good	XeI     150 
6677.281  	1000    good	ArI        100
6677.2817	1000    good
6677.2817	1000    good
6677.282  	1000    good	Ar I
6678.276 	1000    good	Ne
6678.2762 	1000    good	NeI      500
6678.280    	1000    good	Ne
6684.2929	1000    good
6684.2929	1000    good
6684.293  	1000    good	ArII        35
6684.307  	1000    good	Ar II
6694.32  	1000    good	XeII    300 
6698.874	1000    good
6698.8740 	1000    good	ArI
6698.875  	1000    good	Ar I
6717.040    	1000    good	Ne
6717.043 	1000    good	Ne
6717.0430 	1000    good	NeI       70   
6719.2184	1000    good
6719.2184	1000    good
6719.219  	1000    good	Ar I
6728.01  	1000    good	XeI     200 
6738.035  	1000    good	NeI       70   
6752.8335	1000    good
6752.8335	1000    good
6752.834  	1000    good	Ar I
6752.834  	1000    good	ArI        150
6756.1631	1000    good
6766.611  	1000    good	ArI         15
6766.6117	1000    good
6766.6117	1000    good
6766.612  	1000    good	Ar I
6788.71  	1000    good	XeII    150 
6790.37  	1000    good	XeII    100 
6805.74  	1000    good	XeII   1000 
6827.2488	1000    good
6827.2488	1000    good
6827.253  	1000    good	Ar I
6827.32  	1000    good	XeI     200 
6861.2688	1000    good
6861.269  	1000    good	ArII        20
6863.5350	1000    good
6871.289  	1000    good	Ar I
6871.289  	1000    good	ArI        150
6871.2891	1000    good
6871.2891	1000    good
6872.11  	1000    good	XeI     100 
6879.5824	1000    good
6879.5824	1000    good
6882.155 	1000    good	Xe
6882.16  	1000    good	XeI     300 
6886.618  	1000    good	Ar II (20)
6887.10   	1000    good	Ar I  (20)
6888.17		1000    good
6888.170  	1000    good	Ar I  (100)
6888.1742	1000    good
6910.22  	1000    good	XeII     80 
6925.53  	1000    good	XeI     100 
6929.467 	1000    good	Ne
6929.4673 	1000    good	NeI     1000   
6929.470    	1000    good	Ne
6937.664  	1000    good	ArI         50
6937.6642	1000    good
6937.6642	1000    good
6937.666  	1000    good	Ar I
6942.11  	1000    good	XeII   800  
6951.46   	1000    good	Ar I
6951.4776	1000    good
6951.4776	1000    good
6960.25		1000    good
6960.2500 	1000    good	ArI
6965.430  	1000    good	ArI       0000
6965.4307	1000    good
6965.4307	1000    good
6965.431    	1000    good	Ar
6965.431  	1000    good	Ar I
6976.18  	1000    good	XeI     100 
6990.88  	1000    good	XeII   2000 
6992.2126	1000    good
6992.2126 	1000    good	ArI
7024.050 	1000    good	Ne
7024.0504 	1000    good	NeI      500   
7030.251	1000    good
7030.251  	1000    good	Ar I
7030.251  	1000    good	ArI        150
7030.2514	1000    good
7030.2514	1000    good
7032.413 	1000    good	Ne
7032.4131 	1000    good	NeI     1000   
7051.2923 	1000    good	NeI       70   
7059.1074 	1000    good	NeI      200   
7067.217  	1000    good	ArI       0000
7067.218	1000    good
7067.218  	1000    good	Ar I  (400)
7067.2181	1000    good
7067.2181	1000    good
7068.73   	1000    good	Ar I  (30)
7068.735  	1000    good	ArI        100
7082.15  	1000    good	XeII    150 
7107.477  	1000    good	ArI         25
7107.478	1000    good
7107.478  	1000    good	Ar I
7119.598 	1000    good	Xe
7119.60  	1000    good	XeI     500 
7125.82		1000    good
7125.820  	1000    good	ArI         25
7125.8200 	1000    good	ArI
7125.825	1000    good
7125.825  	1000    good	Ar I
7147.041  	1000    good	ArI       1000
7147.0416	1000    good
7147.0416	1000    good
7147.0416	1000    good
7147.042  	1000    good	Ar I
7147.50  	1000    good	XeII    50s 
7149.03  	1000    good	XeII    200 
7158.83		1000    good
7158.83   	1000    good	Ar I
7158.8387	1000    good
7158.839  	1000    good	ArI         15
7164.83  	1000    good	XeII    500 
7173.938 	1000    good	Ne
7173.9381 	1000    good	NeI     1000   
7173.940    	1000    good	Ne
7206.98		1000    good
7206.980  	1000    good	Ar I
7206.980  	1000    good	ArI         70
7206.9804	1000    good
7206.9804	1000    good
7213.20 	1000    good	NeII     150              
7235.19 	1000    good	NeII     150              
7235.3683 	1000    good	ArI
7245.166 	1000    good	Ne
7245.1666 	1000    good	NeI     1000   
7245.170    	1000    good	Ne
7265.172  	1000    good	ArI         15
7272.935  	1000    good	ArI       2000
7272.9359	1000    good
7272.9359	1000    good
7272.936	1000    good
7272.936  	1000    good	Ar I
7284.34  	1000    good	XeII    100 
7301.80  	1000    good	XeII    200 
7311.7159	1000    good
7311.7159	1000    good
7311.716  	1000    good	ArI         35
7311.724  	1000    good	Ar I
7316.005  	1000    good	ArI         25
7316.007  	1000    good	Ar I
7339.30  	1000    good	XeII    200 
7343.94 	1000    good	NeII     150              
7353.293	1000    good
7353.293  	1000    good	ArI         70
7353.2930	1000    good
7353.316  	1000    good	Ar I
7372.117  	1000    good	ArI        200
7372.118  	1000    good	Ar I
7372.1184	1000    good
7372.1184	1000    good
7380.423  	1000    good	ArII        20
7383.980    	1000    good	Ar
7383.980  	1000    good	Ar I
7383.980  	1000    good	ArI      10000
7383.9805	1000    good
7383.9805	1000    good
7386.00  	1000    good	XeI     100 
7392.97   	1000    good	Ar I
7392.980  	1000    good	ArI         20
7393.79  	1000    good	XeI     150 
7412.334  	1000    good	Ar I
7412.337  	1000    good	ArI         15
7425.29   	1000    good	Ar I
7435.33		1000    good
7435.33   	1000    good	Ar I  (30)
7435.368  	1000    good	ArI         25
7436.25   	1000    good	Ar I  (10)
7438.898 	1000    good	Ne
7438.8984 	1000    good	NeI      300   
7438.900    	1000    good	Ne
7472.4386 	1000    good	NeI       50   
7484.24   	1000    good	Ar I
7488.870    	1000    good	Ne
7488.871 	1000    good	Ne
7488.8712 	1000    good	NeI      500   
7492.10 	1000    good	NeII     100              
7503.868  	1000    good	ArI      20000
7503.869  	1000    good	Ar I
7503.8691	1000    good
7503.8691	1000    good
7514.651  	1000    good	ArI      15000
7514.6518	1000    good
7514.6518	1000    good
7514.652  	1000    good	Ar I
7522.82 	1000    good	NeII     150              
7535.774 	1000    good	Ne
7535.7741 	1000    good	NeI      300   
7544.044 	1000    good	Ne
7544.0443 	1000    good	NeI      100   
7548.45  	1000    good	XeII    300 
7584.68  	1000    good	XeI     200 
7601.500    	1000    good	Kr
7618.57  	1000    good	XeII     80 
7635.105  	1000    good	ArI      25000
7635.106	1000    good
7635.106  	1000    good	Ar I
7635.1060	1000    good
7642.02  	1000    good	XeI     500 
7643.91  	1000    good	XeI     100 
7645.000    	1000    good	Ne
7670.04   	1000    good	Ar I
7670.66  	1000    good	XeII    200 
7704.81   	1000    good	Ar I
7723.760    	1000    good	Ar
7723.760  	1000    good	Ar I  (200)
7723.760  	1000    good	ArI      15000
7723.7611	1000    good
7724.206  	1000    good	Ar I  (200)
7724.207  	1000    good	ArI      10000
7724.2072	1000    good
7740.74 	1000    good	NeII     120              
7787.04  	1000    good	XeII     60 
7802.65  	1000    good	XeI     100 
7854.800    	1000    good	Kr
7868.20   	1000    good	Ar I
7881.32  	1000    good	XeI     100 
7887.395 	1000    good	Xe
7887.40  	1000    good	XeI     300 
7891.078	1000    good
7891.078  	1000    good	Ar I
7926.20 	1000    good	NeII     120              
7936.9961 	1000    good	NeI       70   
7943.000    	1000    good	Ne
7943.180 	1000    good	Ne
7943.1814 	1000    good	NeI      200   
7948.176  	1000    good	Ar I
7948.176  	1000    good	ArI      20000
7948.1764	1000    good
7948.1764	1000    good
7948.233    	1000    good	Ar
7967.34  	1000    good	XeI     500 
7967.341 	1000    good	Xe
8006.156  	1000    good	ArI      20000
8006.1567	1000    good
8006.1567	1000    good
8006.157  	1000    good	Ar I
8014.785  	1000    good	ArI      25000
8014.786  	1000    good	Ar I
8029.67  	1000    good	XeI     100 
8053.305  	1000    good	Ar I
8057.26  	1000    good	XeI     200 
8059.500    	1000    good	Kr
8061.34  	1000    good	XeI     150 
8082.457 	1000    good	Ne
8082.4580 	1000    good	NeI      200   
8084.34 	1000    good	NeII     100              
8101.98  	1000    good	XeI     100 
8103.692  	1000    good	ArI      20000
8103.693  	1000    good	Ar I
8103.6931	1000    good
8112.900    	1000    good	Kr
8115.311  	1000    good	Ar I
8115.311  	1000    good	ArI      35000
8118.5492 	1000    good	NeI      100   
8128.9108 	1000    good	NeI       60   
8136.4057 	1000    good	NeI      300   
8136.406 	1000    good	Ne
8151.80  	1000    good	XeII   150  
8171.02  	1000    good	XeI     100 
8178.84   	1000    good	Ar I  (40)
8178.96   	1000    good	Ar I  (20)
8190.100    	1000    good	Kr
8206.34  	1000    good	XeI     700 
8206.341 	1000    good	Xe
8231.635 	1000    good	Xe
8231.635 	1000    good	XeI   10000 
8259.3790 	1000    good	NeI      150   
8263.000    	1000    good	Ne
8263.200    	1000    good	Kr
8264.521  	1000    good	ArI      10000
8264.522  	1000    good	Ar I
8264.5225	1000    good
8264.81 	1000    good	NeII     100              
8266.0772 	1000    good	NeI      200   
8266.519 	1000    good	Xe
8266.52  	1000    good	XeI     500 
8267.1165 	1000    good	NeI       80   
8280.116 	1000    good	Xe
8280.116 	1000    good	XeI    7000 
8298.100    	1000    good	Kr
8300.320    	1000    good	Ne
8300.324 	1000    good	Ne
8300.3263 	1000    good	NeI      600   
8301.5597 	1000    good	NeI      150   
8315.00 	1000    good	NeII     100              
8332.21   	1000    good	Ar I
8346.82  	1000    good	XeI    2000 
8346.823 	1000    good	Xe
8347.24  	1000    good	XeII    100 
8365.7485 	1000    good	NeI      150   
8372.11 	1000    good	NeII     100              
8376.3614 	1000    good	NeI      200   
8377.606 	1000    good	Ne
8377.6065 	1000    good	NeI      800   
8377.610    	1000    good	Ne
8384.73   	1000    good	Ar I
8392.27   	1000    good	ArI         20
8392.28   	1000    good	Ar I
8408.209  	1000    good	ArI      15000
8408.210  	1000    good	Ar I
8409.19  	1000    good	XeI    2000 
8409.190 	1000    good	Xe
8417.1591 	1000    good	NeI      100   
8418.426 	1000    good	Ne
8418.4274 	1000    good	NeI      400   
8418.430    	1000    good	Ne
8424.647  	1000    good	ArI      20000
8424.6475	1000    good
8424.648  	1000    good	Ar I
8463.3575 	1000    good	NeI      150   
8484.4435 	1000    good	NeI       80   
8495.359 	1000    good	Ne
8495.3598 	1000    good	NeI      500   
8495.360    	1000    good	Ne
8508.900    	1000    good	Kr
8515.19  	1000    good	XeII    50  
8521.441  	1000    good	ArI      15000
8521.442  	1000    good	Ar I
8544.6958 	1000    good	NeI       60   
8571.3524 	1000    good	NeI      100   
8576.01  	1000    good	XeI     200 
8582.9028 	1000    good	NeI       60   
8591.258 	1000    good	Ne
8591.2587 	1000    good	NeI      400   
8591.260    	1000    good	Ne
8604.23  	1000    good	XeII    50  
8605.779  	1000    good	Ar I
8620.46   	1000    good	Ar I
8634.647 	1000    good	Ne
8634.6470 	1000    good	NeI      600   
8634.650    	1000    good	Ne
8635.3175 	1000    good	NeI       50   
8647.0411 	1000    good	NeI      300   
8648.54  	1000    good	XeI     250 
8654.380    	1000    good	Ne
8654.3831 	1000    good	NeI     1500   
8654.384 	1000    good	Ne
8655.52  	1000    good	Ne
8655.5224 	1000    good	NeI      400   
8667.943  	1000    good	ArI       4500
8667.944  	1000    good	Ar I
8668.26 	1000    good	NeII     100              
8678.43   	1000    good	Ar I
8679.49  	1000    good	Ne
8679.4925 	1000    good	NeI      500   
8681.9211 	1000    good	NeI      500   
8692.20  	1000    good	XeI     100 
8696.86  	1000    good	XeI     200 
8704.1116 	1000    good	NeI      200   
8716.19  	1000    good	XeII    50  
8739.39  	1000    good	XeI     300 
8739.390 	1000    good	Xe
8758.20  	1000    good	XeI     100 
8761.691  	1000    good	Ar I
8771.6563 	1000    good	NeI      400   
8771.860  	1000    good	ArII        20
8776.700    	1000    good	Kr
8778.7328 	1000    good	NeI      150   
8780.6210 	1000    good	NeI     1200   
8782.0012 	1000    good	NeI       50   
8783.7533 	1000    good	NeI     1000   
8799.082  	1000    good	Ar I
8819.41  	1000    good	XeI    5000 
8819.412 	1000    good	Xe
8830.9072 	1000    good	NeI       50   
8849.91   	1000    good	ArI        180
8849.97   	1000    good	Ar I
8853.8668 	1000    good	NeI      700   
8853.867 	1000    good	Ne
8853.870    	1000    good	Ne
8862.32  	1000    good	XeI     300 
8862.320 	1000    good	Xe
8865.3063 	1000    good	NeI      100   
8865.650    	1000    good	Ne
8865.7552 	1000    good	NeI      500   
8865.756 	1000    good	Ne
8908.73  	1000    good	XeI     200 
8919.499 	1000    good	Ne
8919.500    	1000    good	Ne
8919.5006 	1000    good	NeI      300   
8928.700    	1000    good	Kr
8930.83  	1000    good	XeI     200 
8952.25  	1000    good	XeI    1000 
8952.254 	1000    good	Xe
8981.05  	1000    good	XeI     100 
8987.57  	1000    good	XeI     200 
8988.5564 	1000    good	NeI      200   
8988.58 	1000    good	Ne
9045.446 	1000    good	Xe
9045.45  	1000    good	XeI     400 
9066.77   	1000    good	Ar I
9073.34   	1000    good	Ar I  (50)
9075.395  	1000    good	ArI         20
9075.42   	1000    good	Ar I  (60)
9079.46 	1000    good	NeII     100              
9122.967  	1000    good	Ar I
9122.967  	1000    good	ArI      35000
9122.9674	1000    good
9148.6716 	1000    good	NeI      600   
9148.68 	1000    good	Ne
9162.65  	1000    good	XeI     500 
9162.654 	1000    good	Xe
9167.52  	1000    good	XeI     100 
9180.17   	1000    good	Ar I
9194.637  	1000    good	Ar I
9194.638  	1000    good	ArI        550
9198.61   	1000    good	Ar I
9201.7591 	1000    good	NeI      600   
9201.76 	1000    good	Ne
9220.0583 	1000    good	NeI      400   
9221.5801 	1000    good	NeI      200   
9224.495    	1000    good	Ar
9224.495  	1000    good	Ar I
9224.498  	1000    good	ArI      15000
9224.4992	1000    good
9226.6903 	1000    good	NeI      200   
9275.5196 	1000    good	NeI      100   
9287.56 	1000    good	NeII     200              
9291.532  	1000    good	ArI        400
9291.58   	1000    good	Ar I
9300.85 	1000    good	Ne
9300.8527 	1000    good	NeI      600   
9310.5839 	1000    good	NeI      150   
9313.9726 	1000    good	NeI      300   
9313.98 	1000    good	Ne
9326.5068 	1000    good	NeI      600   
9326.52 	1000    good	Ne
9354.218  	1000    good	ArI       1600
9354.218 	1000    good	Ne
9354.2198	1000    good
9354.22   	1000    good	Ar I
9373.3078 	1000    good	NeI      200   
9374.76  	1000    good	XeI     100 
9425.3788 	1000    good	NeI      500   
9425.38 	1000    good	Ne
9459.09   	1000    good	Ar I
9459.2095 	1000    good	NeI      300   
9486.6818 	1000    good	NeI      500   
9513.38  	1000    good	XeI     200 
9534.1629 	1000    good	NeI      500   
9534.167 	1000    good	Ne
9547.40 	1000    good	Ne
9547.4049 	1000    good	NeI      300   
9548.4338 	1000    good	ArI       1600
9551.057  	1000    good	ArII       100
9577.01 	1000    good	NeII     120              
9591.35  	1000    good	XeII    50  
9657.784    	1000    good	Ar
9657.784  	1000    good	Ar I
9657.786  	1000    good	ArI      25000
9657.7863	1000    good
9665.4197 	1000    good	NeI     1000   
9665.424 	1000    good	Ne
9675.34   	1000    good	ArI         30
9685.32  	1000    good	XeI     150 
9698.68  	1000    good	XeII    50l 
9710.3981 	1000    good	NeI       80   
9718.16  	1000    good	XeI     100 
9784.501  	1000    good	Ar I
9784.502  	1000    good	ArI       4500
9784.5028	1000    good
9799.70  	1000    good	XeI    2000 
9799.700 	1000    good	Xe
9808.86 	1000    good	NeII     100              
9923.19  	1000    good	XeI    3000 
9923.192 	1000    good	Xe
9945.48   	1000    good	ArI        180
10029.70   	1000    good	Ar I
10052.10   	1000    good	Ar I
10069.04   	1000    good	Ar I
10106.7079 	1000    good	Ar II
10107.4    	1000    good	Ar I
10137.8    	1000    good	Ar I
10138.8    	1000    good	Ar I
10332.76   	1000    good	Ar I
10470.051  	1000    good	Ar I
10470.0535	1000    good
10478.10   	1000    good	Ar I
10506.47   	1000    good	Ar I
10673.55   	1000    good	Ar I
10681.78   	1000    good	Ar I
10838.37 	1000    good	Xe
10880.96   	1000    good	Ar I
