# COL_ERR=0.00000  COL_PHI=0.00000  TNT_ANG=71.0000  TNT_PHI=90.0810
## xmask ymask | Alpha-tanx tany
-118.85714   22.44898 -0.0690730 -0.8985567
-111.42857   22.44898 -0.0645312 -0.8985645
-104.00000   22.44898 -0.0599896 -0.8985708
 -96.57143   22.44898 -0.0554484 -0.8985756
 -89.14285   22.44898 -0.0509075 -0.8985791
 -81.71428   22.44898 -0.0463669 -0.8985811
 -74.28571   22.44898 -0.0418265 -0.8985817
 -66.85714   22.44898 -0.0372863 -0.8985809
 -59.42857   22.44898 -0.0327464 -0.8985786
 -52.00000   22.44898 -0.0282066 -0.8985750
 -44.57143   22.44898 -0.0236670 -0.8985699
 -37.14286   22.44898 -0.0191275 -0.8985634
 -29.71428   22.44898 -0.0145881 -0.8985554
 -22.28571   22.44898 -0.0100488 -0.8985461
 -14.85714   22.44898 -0.0055096 -0.8985353
  -7.42857   22.44898 -0.0009704 -0.8985231
   0.00000   22.44898  0.0035688 -0.8985094
   7.42857   22.44898  0.0081080 -0.8984944
  14.85714   22.44898  0.0126472 -0.8984779
  22.28571   22.44898  0.0171865 -0.8984600
  29.71428   22.44898  0.0217259 -0.8984407
  37.14286   22.44898  0.0262654 -0.8984199
  44.57143   22.44898  0.0308050 -0.8983978
  52.00000   22.44898  0.0353447 -0.8983742
  59.42857   22.44898  0.0398847 -0.8983491
  66.85714   22.44898  0.0444248 -0.8983227
  74.28571   22.44898  0.0489652 -0.8982948
  81.71428   22.44898  0.0535059 -0.8982655
  89.14285   22.44898  0.0580468 -0.8982348
  96.57143   22.44898  0.0625880 -0.8982027
 104.00000   22.44898  0.0671295 -0.8981691
 111.42857   22.44898  0.0716714 -0.8981341
 118.85714   22.44898  0.0762136 -0.8980977
 126.28571   22.44898  0.0807562 -0.8980598
 133.71428   22.44898  0.0852993 -0.8980205
 141.14285   22.44898  0.0898428 -0.8979798
 148.57142   22.44898  0.0943868 -0.8979376
 156.00000   22.44898  0.0989312 -0.8978940
 163.42857   22.44898  0.1034762 -0.8978490
 170.85714   22.44898  0.1080216 -0.8978025
 178.28571   22.44898  0.1125677 -0.8977546
 185.71428   22.44898  0.1171143 -0.8977052
 193.14285   22.44898  0.1216615 -0.8976544
 200.57142   22.44898  0.1262094 -0.8976022
 207.99999   22.44898  0.1307579 -0.8975485
 215.42857   22.44898  0.1353071 -0.8974934
 222.85714   22.44898  0.1398569 -0.8974368
 230.28571   22.44898  0.1444075 -0.8973788
 237.71428   22.44898  0.1489589 -0.8973194
 245.14285   22.44898  0.1535109 -0.8972584
 252.57142   22.44898  0.1580638 -0.8971961
 259.99999   22.44898  0.1626175 -0.8971322
 267.42856   22.44898  0.1671720 -0.8970669
 274.85714   22.44898  0.1717273 -0.8970002
 282.28571   22.44898  0.1762835 -0.8969320
 289.71428   22.44898  0.1808407 -0.8968623
 297.14285   22.44898  0.1853987 -0.8967912
 304.57142   22.44898  0.1899576 -0.8967186
 311.99999   22.44898  0.1945176 -0.8966445
 319.42856   22.44898  0.1990785 -0.8965689
 326.85713   22.44898  0.2036403 -0.8964919
 334.28571   22.44898  0.2082033 -0.8964134
 341.71428   22.44898  0.2127672 -0.8963334
 349.14285   22.44898  0.2173322 -0.8962520
 356.57142   22.44898  0.2218983 -0.8961690
 363.99999   22.44898  0.2264655 -0.8960846
 371.42856   22.44898  0.2310338 -0.8959987
 378.85713   22.44898  0.2356032 -0.8959112
 386.28570   22.44898  0.2401738 -0.8958223
 393.71427   22.44898  0.2447456 -0.8957319
 401.14285   22.44898  0.2493186 -0.8956400
 408.57142   22.44898  0.2538928 -0.8955466
-408.57142   26.93877 -0.2471549 -0.9008352
-401.14285   26.93877 -0.2425737 -0.9008987
-393.71427   26.93877 -0.2379937 -0.9009606
-386.28570   26.93877 -0.2334149 -0.9010211
-378.85713   26.93877 -0.2288372 -0.9010802
-371.42856   26.93877 -0.2242607 -0.9011377
-363.99999   26.93877 -0.2196852 -0.9011938
-356.57142   26.93877 -0.2151109 -0.9012484
-349.14285   26.93877 -0.2105377 -0.9013016
-341.71428   26.93877 -0.2059656 -0.9013533
-334.28571   26.93877 -0.2013944 -0.9014036
-326.85713   26.93877 -0.1968243 -0.9014524
-319.42856   26.93877 -0.1922552 -0.9014997
-311.99999   26.93877 -0.1876871 -0.9015456
-304.57142   26.93877 -0.1831200 -0.9015901
-297.14285   26.93877 -0.1785538 -0.9016331
-289.71428   26.93877 -0.1739885 -0.9016746
-282.28571   26.93877 -0.1694241 -0.9017147
-274.85714   26.93877 -0.1648606 -0.9017534
-267.42856   26.93877 -0.1602979 -0.9017907
-259.99999   26.93877 -0.1557361 -0.9018265
-252.57142   26.93877 -0.1511750 -0.9018609
-245.14285   26.93877 -0.1466148 -0.9018938
-237.71428   26.93877 -0.1420553 -0.9019253
-230.28571   26.93877 -0.1374966 -0.9019554
-222.85714   26.93877 -0.1329386 -0.9019841
-215.42857   26.93877 -0.1283812 -0.9020113
-207.99999   26.93877 -0.1238246 -0.9020371
-200.57142   26.93877 -0.1192686 -0.9020615
-193.14285   26.93877 -0.1147133 -0.9020845
-185.71428   26.93877 -0.1101585 -0.9021060
-178.28571   26.93877 -0.1056043 -0.9021262
-170.85714   26.93877 -0.1010507 -0.9021449
-163.42857   26.93877 -0.0964977 -0.9021622
-156.00000   26.93877 -0.0919451 -0.9021781
-148.57142   26.93877 -0.0873930 -0.9021925
-141.14285   26.93877 -0.0828414 -0.9022056
-133.71428   26.93877 -0.0782903 -0.9022172
-126.28571   26.93877 -0.0737395 -0.9022275
-118.85714   26.93877 -0.0691892 -0.9022363
-111.42857   26.93877 -0.0646392 -0.9022437
-104.00000   26.93877 -0.0600896 -0.9022497
 -96.57143   26.93877 -0.0555403 -0.9022543
 -89.14285   26.93877 -0.0509914 -0.9022575
 -81.71428   26.93877 -0.0464426 -0.9022593
 -74.28571   26.93877 -0.0418942 -0.9022597
 -66.85714   26.93877 -0.0373460 -0.9022587
 -59.42857   26.93877 -0.0327979 -0.9022562
 -52.00000   26.93877 -0.0282501 -0.9022524
 -44.57143   26.93877 -0.0237024 -0.9022472
 -37.14286   26.93877 -0.0191549 -0.9022405
 -29.71428   26.93877 -0.0146074 -0.9022325
 -22.28571   26.93877 -0.0100601 -0.9022230
 -14.85714   26.93877 -0.0055128 -0.9022122
  -7.42857   26.93877 -0.0009655 -0.9021999
   0.00000   26.93877  0.0035817 -0.9021863
   7.42857   26.93877  0.0081290 -0.9021712
  14.85714   26.93877  0.0126763 -0.9021547
  22.28571   26.93877  0.0172237 -0.9021369
  29.71428   26.93877  0.0217711 -0.9021176
  37.14286   26.93877  0.0263186 -0.9020969
  44.57143   26.93877  0.0308663 -0.9020748
  52.00000   26.93877  0.0354142 -0.9020513
  59.42857   26.93877  0.0399622 -0.9020264
  66.85714   26.93877  0.0445104 -0.9020001
  74.28571   26.93877  0.0490589 -0.9019724
  81.71428   26.93877  0.0536076 -0.9019433
  89.14285   26.93877  0.0581565 -0.9019128
  96.57143   26.93877  0.0627058 -0.9018809
 104.00000   26.93877  0.0672554 -0.9018475
 111.42857   26.93877  0.0718054 -0.9018128
 118.85714   26.93877  0.0763557 -0.9017766
 126.28571   26.93877  0.0809064 -0.9017390
 133.71428   26.93877  0.0854576 -0.9017001
 141.14285   26.93877  0.0900092 -0.9016597
 148.57142   26.93877  0.0945612 -0.9016178
 156.00000   26.93877  0.0991138 -0.9015746
 163.42857   26.93877  0.1036668 -0.9015300
 170.85714   26.93877  0.1082204 -0.9014839
 178.28571   26.93877  0.1127746 -0.9014364
 185.71428   26.93877  0.1173293 -0.9013875
 193.14285   26.93877  0.1218847 -0.9013372
 200.57142   26.93877  0.1264407 -0.9012854
 207.99999   26.93877  0.1309973 -0.9012322
 215.42857   26.93877  0.1355546 -0.9011776
 222.85714   26.93877  0.1401126 -0.9011216
 230.28571   26.93877  0.1446714 -0.9010641
 237.71428   26.93877  0.1492308 -0.9010053
 245.14285   26.93877  0.1537911 -0.9009449
 252.57142   26.93877  0.1583521 -0.9008832
 259.99999   26.93877  0.1629140 -0.9008200
 267.42856   26.93877  0.1674766 -0.9007553
 274.85714   26.93877  0.1720402 -0.9006892
 282.28571   26.93877  0.1766046 -0.9006217
 289.71428   26.93877  0.1811699 -0.9005527
 297.14285   26.93877  0.1857361 -0.9004823
 304.57142   26.93877  0.1903033 -0.9004105
 311.99999   26.93877  0.1948714 -0.9003372
 319.42856   26.93877  0.1994405 -0.9002624
 326.85713   26.93877  0.2040106 -0.9001862
 334.28571   26.93877  0.2085818 -0.9001085
 341.71428   26.93877  0.2131540 -0.9000293
 349.14285   26.93877  0.2177272 -0.8999487
 356.57142   26.93877  0.2223016 -0.8998666
 363.99999   26.93877  0.2268770 -0.8997831
 371.42856   26.93877  0.2314536 -0.8996981
 378.85713   26.93877  0.2360313 -0.8996116
 386.28570   26.93877  0.2406102 -0.8995236
 393.71427   26.93877  0.2451903 -0.8994342
 401.14285   26.93877  0.2497716 -0.8993432
 408.57142   26.93877  0.2543541 -0.8992508
-408.57142   31.42857 -0.2475921 -0.9045551
-401.14285   31.42857 -0.2430025 -0.9046175
-393.71427   31.42857 -0.2384142 -0.9046784
-386.28570   31.42857 -0.2338270 -0.9047379
-378.85713   31.42857 -0.2292410 -0.9047960
-371.42856   31.42857 -0.2246561 -0.9048525
-363.99999   31.42857 -0.2200724 -0.9049077
-356.57142   31.42857 -0.2154898 -0.9049614
-349.14285   31.42857 -0.2109083 -0.9050136
-341.71428   31.42857 -0.2063279 -0.9050644
-334.28571   31.42857 -0.2017485 -0.9051138
-326.85713   31.42857 -0.1971701 -0.9051617
-319.42856   31.42857 -0.1925928 -0.9052082
-311.99999   31.42857 -0.1880164 -0.9052533
-304.57142   31.42857 -0.1834410 -0.9052970
-297.14285   31.42857 -0.1788666 -0.9053392
-289.71428   31.42857 -0.1742930 -0.9053800
-282.28571   31.42857 -0.1697204 -0.9054194
-274.85714   31.42857 -0.1651487 -0.9054573
-267.42856   31.42857 -0.1605778 -0.9054938
-259.99999   31.42857 -0.1560078 -0.9055290
-252.57142   31.42857 -0.1514385 -0.9055627
-245.14285   31.42857 -0.1468701 -0.9055950
-237.71428   31.42857 -0.1423024 -0.9056258
-230.28571   31.42857 -0.1377355 -0.9056553
-222.85714   31.42857 -0.1331693 -0.9056834
-215.42857   31.42857 -0.1286038 -0.9057100
-207.99999   31.42857 -0.1240390 -0.9057353
-200.57142   31.42857 -0.1194749 -0.9057591
-193.14285   31.42857 -0.1149114 -0.9057816
-185.71428   31.42857 -0.1103485 -0.9058026
-178.28571   31.42857 -0.1057861 -0.9058223
-170.85714   31.42857 -0.1012244 -0.9058405
-163.42857   31.42857 -0.0966632 -0.9058574
-156.00000   31.42857 -0.0921025 -0.9058728
-148.57142   31.42857 -0.0875423 -0.9058869
-141.14285   31.42857 -0.0829825 -0.9058996
-133.71428   31.42857 -0.0784233 -0.9059108
-126.28571   31.42857 -0.0738644 -0.9059207
-118.85714   31.42857 -0.0693059 -0.9059292
-111.42857   31.42857 -0.0647479 -0.9059363
-104.00000   31.42857 -0.0601901 -0.9059420
 -96.57143   31.42857 -0.0556327 -0.9059464
 -89.14285   31.42857 -0.0510756 -0.9059493
 -81.71428   31.42857 -0.0465188 -0.9059509
 -74.28571   31.42857 -0.0419622 -0.9059510
 -66.85714   31.42857 -0.0374059 -0.9059498
 -59.42857   31.42857 -0.0328498 -0.9059472
 -52.00000   31.42857 -0.0282938 -0.9059432
 -44.57143   31.42857 -0.0237380 -0.9059378
 -37.14286   31.42857 -0.0191824 -0.9059310
 -29.71428   31.42857 -0.0146268 -0.9059229
 -22.28571   31.42857 -0.0100714 -0.9059134
 -14.85714   31.42857 -0.0055160 -0.9059024
  -7.42857   31.42857 -0.0009606 -0.9058901
   0.00000   31.42857  0.0035947 -0.9058764
   7.42857   31.42857  0.0081501 -0.9058614
  14.85714   31.42857  0.0127055 -0.9058449
  22.28571   31.42857  0.0172610 -0.9058271
  29.71428   31.42857  0.0218165 -0.9058078
  37.14286   31.42857  0.0263722 -0.9057872
  44.57143   31.42857  0.0309279 -0.9057652
  52.00000   31.42857  0.0354839 -0.9057418
  59.42857   31.42857  0.0400400 -0.9057171
  66.85714   31.42857  0.0445963 -0.9056909
  74.28571   31.42857  0.0491529 -0.9056634
  81.71428   31.42857  0.0537097 -0.9056344
  89.14285   31.42857  0.0582668 -0.9056041
  96.57143   31.42857  0.0628242 -0.9055724
 104.00000   31.42857  0.0673819 -0.9055393
 111.42857   31.42857  0.0719400 -0.9055048
 118.85714   31.42857  0.0764985 -0.9054689
 126.28571   31.42857  0.0810573 -0.9054316
 133.71428   31.42857  0.0856166 -0.9053930
 141.14285   31.42857  0.0901763 -0.9053529
 148.57142   31.42857  0.0947365 -0.9053114
 156.00000   31.42857  0.0992972 -0.9052686
 163.42857   31.42857  0.1038584 -0.9052243
 170.85714   31.42857  0.1084202 -0.9051787
 178.28571   31.42857  0.1129825 -0.9051316
 185.71428   31.42857  0.1175454 -0.9050832
 193.14285   31.42857  0.1221089 -0.9050333
 200.57142   31.42857  0.1266730 -0.9049820
 207.99999   31.42857  0.1312378 -0.9049293
 215.42857   31.42857  0.1358033 -0.9048753
 222.85714   31.42857  0.1403695 -0.9048198
 230.28571   31.42857  0.1449364 -0.9047629
 237.71428   31.42857  0.1495041 -0.9047046
 245.14285   31.42857  0.1540725 -0.9046448
 252.57142   31.42857  0.1586418 -0.9045837
 259.99999   31.42857  0.1632118 -0.9045211
 267.42856   31.42857  0.1677827 -0.9044571
 274.85714   31.42857  0.1723545 -0.9043917
 282.28571   31.42857  0.1769271 -0.9043249
 289.71428   31.42857  0.1815006 -0.9042566
 297.14285   31.42857  0.1860751 -0.9041869
 304.57142   31.42857  0.1906505 -0.9041158
 311.99999   31.42857  0.1952269 -0.9040433
 319.42856   31.42857  0.1998043 -0.9039693
 326.85713   31.42857  0.2043827 -0.9038939
 334.28571   31.42857  0.2089621 -0.9038170
 341.71428   31.42857  0.2135426 -0.9037387
 349.14285   31.42857  0.2181241 -0.9036590
 356.57142   31.42857  0.2227068 -0.9035778
 363.99999   31.42857  0.2272905 -0.9034951
 371.42856   31.42857  0.2318754 -0.9034110
 378.85713   31.42857  0.2364615 -0.9033255
 386.28570   31.42857  0.2410487 -0.9032384
 393.71427   31.42857  0.2456371 -0.9031500
 401.14285   31.42857  0.2502268 -0.9030600
 408.57142   31.42857  0.2548176 -0.9029686
-408.57142   35.91837 -0.2480313 -0.9082886
-401.14285   35.91837 -0.2434333 -0.9083500
-393.71427   35.91837 -0.2388366 -0.9084099
-386.28570   35.91837 -0.2342411 -0.9084683
-378.85713   35.91837 -0.2296467 -0.9085254
-371.42856   35.91837 -0.2250535 -0.9085810
-363.99999   35.91837 -0.2204615 -0.9086351
-356.57142   35.91837 -0.2158705 -0.9086879
-349.14285   35.91837 -0.2112807 -0.9087392
-341.71428   35.91837 -0.2066919 -0.9087891
-334.28571   35.91837 -0.2021042 -0.9088376
-326.85713   35.91837 -0.1975176 -0.9088847
-319.42856   35.91837 -0.1929319 -0.9089303
-311.99999   35.91837 -0.1883473 -0.9089746
-304.57142   35.91837 -0.1837636 -0.9090174
-297.14285   35.91837 -0.1791809 -0.9090588
-289.71428   35.91837 -0.1745991 -0.9090989
-282.28571   35.91837 -0.1700182 -0.9091375
-274.85714   35.91837 -0.1654382 -0.9091747
-267.42856   35.91837 -0.1608591 -0.9092105
-259.99999   35.91837 -0.1562808 -0.9092450
-252.57142   35.91837 -0.1517033 -0.9092780
-245.14285   35.91837 -0.1471266 -0.9093096
-237.71428   35.91837 -0.1425507 -0.9093399
-230.28571   35.91837 -0.1379756 -0.9093687
-222.85714   35.91837 -0.1334012 -0.9093962
-215.42857   35.91837 -0.1288275 -0.9094222
-207.99999   35.91837 -0.1242545 -0.9094469
-200.57142   35.91837 -0.1196821 -0.9094702
-193.14285   35.91837 -0.1151104 -0.9094922
-185.71428   35.91837 -0.1105393 -0.9095127
-178.28571   35.91837 -0.1059688 -0.9095319
-170.85714   35.91837 -0.1013989 -0.9095496
-163.42857   35.91837 -0.0968295 -0.9095660
-156.00000   35.91837 -0.0922606 -0.9095811
-148.57142   35.91837 -0.0876922 -0.9095947
-141.14285   35.91837 -0.0831243 -0.9096070
-133.71428   35.91837 -0.0785569 -0.9096179
-126.28571   35.91837 -0.0739899 -0.9096274
-118.85714   35.91837 -0.0694232 -0.9096356
-111.42857   35.91837 -0.0648570 -0.9096424
-104.00000   35.91837 -0.0602911 -0.9096478
 -96.57143   35.91837 -0.0557255 -0.9096518
 -89.14285   35.91837 -0.0511603 -0.9096545
 -81.71428   35.91837 -0.0465953 -0.9096558
 -74.28571   35.91837 -0.0420306 -0.9096558
 -66.85714   35.91837 -0.0374661 -0.9096543
 -59.42857   35.91837 -0.0329018 -0.9096516
 -52.00000   35.91837 -0.0283378 -0.9096474
 -44.57143   35.91837 -0.0237738 -0.9096419
 -37.14286   35.91837 -0.0192100 -0.9096350
 -29.71428   35.91837 -0.0146463 -0.9096267
 -22.28571   35.91837 -0.0100827 -0.9096171
 -14.85714   35.91837 -0.0055192 -0.9096061
  -7.42857   35.91837 -0.0009557 -0.9095938
   0.00000   35.91837  0.0036078 -0.9095801
   7.42857   35.91837  0.0081713 -0.9095650
  14.85714   35.91837  0.0127348 -0.9095485
  22.28571   35.91837  0.0172984 -0.9095307
  29.71428   35.91837  0.0218621 -0.9095115
  37.14286   35.91837  0.0264259 -0.9094910
  44.57143   35.91837  0.0309898 -0.9094691
  52.00000   35.91837  0.0355539 -0.9094458
  59.42857   35.91837  0.0401182 -0.9094212
  66.85714   35.91837  0.0446827 -0.9093951
  74.28571   35.91837  0.0492474 -0.9093678
  81.71428   35.91837  0.0538124 -0.9093390
  89.14285   35.91837  0.0583776 -0.9093089
  96.57143   35.91837  0.0629432 -0.9092774
 104.00000   35.91837  0.0675090 -0.9092445
 111.42857   35.91837  0.0720753 -0.9092103
 118.85714   35.91837  0.0766419 -0.9091747
 126.28571   35.91837  0.0812089 -0.9091377
 133.71428   35.91837  0.0857764 -0.9090993
 141.14285   35.91837  0.0903443 -0.9090596
 148.57142   35.91837  0.0949126 -0.9090185
 156.00000   35.91837  0.0994815 -0.9089760
 163.42857   35.91837  0.1040509 -0.9089322
 170.85714   35.91837  0.1086208 -0.9088869
 178.28571   35.91837  0.1131913 -0.9088403
 185.71428   35.91837  0.1177624 -0.9087923
 193.14285   35.91837  0.1223341 -0.9087429
 200.57142   35.91837  0.1269065 -0.9086921
 207.99999   35.91837  0.1314795 -0.9086399
 215.42857   35.91837  0.1360532 -0.9085864
 222.85714   35.91837  0.1406276 -0.9085314
 230.28571   35.91837  0.1452027 -0.9084751
 237.71428   35.91837  0.1497786 -0.9084174
 245.14285   35.91837  0.1543553 -0.9083582
 252.57142   35.91837  0.1589328 -0.9082977
 259.99999   35.91837  0.1635111 -0.9082358
 267.42856   35.91837  0.1680902 -0.9081725
 274.85714   35.91837  0.1726702 -0.9081077
 282.28571   35.91837  0.1772511 -0.9080416
 289.71428   35.91837  0.1818329 -0.9079740
 297.14285   35.91837  0.1864157 -0.9079051
 304.57142   35.91837  0.1909994 -0.9078347
 311.99999   35.91837  0.1955841 -0.9077629
 319.42856   35.91837  0.2001697 -0.9076898
 326.85713   35.91837  0.2047564 -0.9076151
 334.28571   35.91837  0.2093442 -0.9075391
 341.71428   35.91837  0.2139330 -0.9074617
 349.14285   35.91837  0.2185229 -0.9073828
 356.57142   35.91837  0.2231138 -0.9073025
 363.99999   35.91837  0.2277060 -0.9072207
 371.42856   35.91837  0.2322992 -0.9071375
 378.85713   35.91837  0.2368936 -0.9070529
 386.28570   35.91837  0.2414892 -0.9069669
 393.71427   35.91837  0.2460860 -0.9068794
 401.14285   35.91837  0.2506841 -0.9067904
 408.57142   35.91837  0.2552833 -0.9067000
-408.57142   40.40816 -0.2484726 -0.9120359
-401.14285   40.40816 -0.2438662 -0.9120962
-393.71427   40.40816 -0.2392611 -0.9121550
-386.28570   40.40816 -0.2346571 -0.9122125
-378.85713   40.40816 -0.2300544 -0.9122685
-371.42856   40.40816 -0.2254528 -0.9123231
-363.99999   40.40816 -0.2208523 -0.9123763
-356.57142   40.40816 -0.2162530 -0.9124281
-349.14285   40.40816 -0.2116548 -0.9124785
-341.71428   40.40816 -0.2070577 -0.9125275
-334.28571   40.40816 -0.2024617 -0.9125751
-326.85713   40.40816 -0.1978666 -0.9126213
-319.42856   40.40816 -0.1932727 -0.9126661
-311.99999   40.40816 -0.1886797 -0.9127095
-304.57142   40.40816 -0.1840877 -0.9127515
-297.14285   40.40816 -0.1794966 -0.9127922
-289.71428   40.40816 -0.1749065 -0.9128314
-282.28571   40.40816 -0.1703174 -0.9128693
-274.85714   40.40816 -0.1657291 -0.9129057
-267.42856   40.40816 -0.1611416 -0.9129408
-259.99999   40.40816 -0.1565551 -0.9129746
-252.57142   40.40816 -0.1519693 -0.9130069
-245.14285   40.40816 -0.1473844 -0.9130379
-237.71428   40.40816 -0.1428002 -0.9130675
-230.28571   40.40816 -0.1382168 -0.9130957
-222.85714   40.40816 -0.1336342 -0.9131225
-215.42857   40.40816 -0.1290522 -0.9131480
-207.99999   40.40816 -0.1244710 -0.9131722
-200.57142   40.40816 -0.1198904 -0.9131949
-193.14285   40.40816 -0.1153104 -0.9132163
-185.71428   40.40816 -0.1107311 -0.9132363
-178.28571   40.40816 -0.1061524 -0.9132550
-170.85714   40.40816 -0.1015742 -0.9132723
-163.42857   40.40816 -0.0969966 -0.9132883
-156.00000   40.40816 -0.0924195 -0.9133029
-148.57142   40.40816 -0.0878429 -0.9133161
-141.14285   40.40816 -0.0832668 -0.9133280
-133.71428   40.40816 -0.0786912 -0.9133385
-126.28571   40.40816 -0.0741159 -0.9133477
-118.85714   40.40816 -0.0695411 -0.9133555
-111.42857   40.40816 -0.0649667 -0.9133620
-104.00000   40.40816 -0.0603926 -0.9133671
 -96.57143   40.40816 -0.0558188 -0.9133709
 -89.14285   40.40816 -0.0512454 -0.9133733
 -81.71428   40.40816 -0.0466722 -0.9133743
 -74.28571   40.40816 -0.0420993 -0.9133741
 -66.85714   40.40816 -0.0375266 -0.9133724
 -59.42857   40.40816 -0.0329542 -0.9133695
 -52.00000   40.40816 -0.0283819 -0.9133651
 -44.57143   40.40816 -0.0238098 -0.9133595
 -37.14286   40.40816 -0.0192378 -0.9133525
 -29.71428   40.40816 -0.0146660 -0.9133441
 -22.28571   40.40816 -0.0100942 -0.9133344
 -14.85714   40.40816 -0.0055225 -0.9133233
  -7.42857   40.40816 -0.0009508 -0.9133109
   0.00000   40.40816  0.0036209 -0.9132972
   7.42857   40.40816  0.0081926 -0.9132821
  14.85714   40.40816  0.0127643 -0.9132657
  22.28571   40.40816  0.0173361 -0.9132479
  29.71428   40.40816  0.0219079 -0.9132287
  37.14286   40.40816  0.0264799 -0.9132083
  44.57143   40.40816  0.0310520 -0.9131864
  52.00000   40.40816  0.0356243 -0.9131633
  59.42857   40.40816  0.0401967 -0.9131388
  66.85714   40.40816  0.0447694 -0.9131129
  74.28571   40.40816  0.0493423 -0.9130857
  81.71428   40.40816  0.0539155 -0.9130571
  89.14285   40.40816  0.0584889 -0.9130272
  96.57143   40.40816  0.0630626 -0.9129959
 104.00000   40.40816  0.0676367 -0.9129633
 111.42857   40.40816  0.0722112 -0.9129293
 118.85714   40.40816  0.0767860 -0.9128940
 126.28571   40.40816  0.0813612 -0.9128573
 133.71428   40.40816  0.0859369 -0.9128193
 141.14285   40.40816  0.0905130 -0.9127799
 148.57142   40.40816  0.0950895 -0.9127391
 156.00000   40.40816  0.0996666 -0.9126970
 163.42857   40.40816  0.1042442 -0.9126535
 170.85714   40.40816  0.1088224 -0.9126087
 178.28571   40.40816  0.1134011 -0.9125625
 185.71428   40.40816  0.1179805 -0.9125150
 193.14285   40.40816  0.1225604 -0.9124660
 200.57142   40.40816  0.1271410 -0.9124158
 207.99999   40.40816  0.1317223 -0.9123641
 215.42857   40.40816  0.1363042 -0.9123111
 222.85714   40.40816  0.1408869 -0.9122567
 230.28571   40.40816  0.1454703 -0.9122009
 237.71428   40.40816  0.1500545 -0.9121438
 245.14285   40.40816  0.1546394 -0.9120852
 252.57142   40.40816  0.1592252 -0.9120253
 259.99999   40.40816  0.1638117 -0.9119641
 267.42856   40.40816  0.1683992 -0.9119014
 274.85714   40.40816  0.1729875 -0.9118373
 282.28571   40.40816  0.1775767 -0.9117719
 289.71428   40.40816  0.1821668 -0.9117051
 297.14285   40.40816  0.1867579 -0.9116369
 304.57142   40.40816  0.1913499 -0.9115673
 311.99999   40.40816  0.1959429 -0.9114963
 319.42856   40.40816  0.2005369 -0.9114239
 326.85713   40.40816  0.2051320 -0.9113501
 334.28571   40.40816  0.2097281 -0.9112749
 341.71428   40.40816  0.2143252 -0.9111983
 349.14285   40.40816  0.2189235 -0.9111203
 356.57142   40.40816  0.2235228 -0.9110408
 363.99999   40.40816  0.2281233 -0.9109600
 371.42856   40.40816  0.2327250 -0.9108778
 378.85713   40.40816  0.2373278 -0.9107941
 386.28570   40.40816  0.2419318 -0.9107090
 393.71427   40.40816  0.2465370 -0.9106225
 401.14285   40.40816  0.2511435 -0.9105346
 408.57142   40.40816  0.2557512 -0.9104452
-408.57142   44.89796 -0.2489160 -0.9157970
-401.14285   44.89796 -0.2443012 -0.9158562
-393.71427   44.89796 -0.2396876 -0.9159140
-386.28570   44.89796 -0.2350752 -0.9159704
-378.85713   44.89796 -0.2304640 -0.9160254
-371.42856   44.89796 -0.2258540 -0.9160790
-363.99999   44.89796 -0.2212451 -0.9161313
-356.57142   44.89796 -0.2166374 -0.9161821
-349.14285   44.89796 -0.2120308 -0.9162316
-341.71428   44.89796 -0.2074252 -0.9162797
-334.28571   44.89796 -0.2028208 -0.9163263
-326.85713   44.89796 -0.1982174 -0.9163717
-319.42856   44.89796 -0.1936150 -0.9164156
-311.99999   44.89796 -0.1890137 -0.9164582
-304.57142   44.89796 -0.1844133 -0.9164994
-297.14285   44.89796 -0.1798139 -0.9165392
-289.71428   44.89796 -0.1752155 -0.9165777
-282.28571   44.89796 -0.1706180 -0.9166148
-274.85714   44.89796 -0.1660213 -0.9166505
-267.42856   44.89796 -0.1614256 -0.9166849
-259.99999   44.89796 -0.1568307 -0.9167179
-252.57142   44.89796 -0.1522366 -0.9167495
-245.14285   44.89796 -0.1476434 -0.9167798
-237.71428   44.89796 -0.1430509 -0.9168088
-230.28571   44.89796 -0.1384592 -0.9168364
-222.85714   44.89796 -0.1338683 -0.9168626
-215.42857   44.89796 -0.1292780 -0.9168875
-207.99999   44.89796 -0.1246885 -0.9169111
-200.57142   44.89796 -0.1200996 -0.9169333
-193.14285   44.89796 -0.1155114 -0.9169541
-185.71428   44.89796 -0.1109238 -0.9169736
-178.28571   44.89796 -0.1063368 -0.9169918
-170.85714   44.89796 -0.1017504 -0.9170086
-163.42857   44.89796 -0.0971645 -0.9170241
-156.00000   44.89796 -0.0925792 -0.9170383
-148.57142   44.89796 -0.0879943 -0.9170511
-141.14285   44.89796 -0.0834100 -0.9170626
-133.71428   44.89796 -0.0788261 -0.9170728
-126.28571   44.89796 -0.0742426 -0.9170816
-118.85714   44.89796 -0.0696595 -0.9170890
-111.42857   44.89796 -0.0650769 -0.9170952
-104.00000   44.89796 -0.0604945 -0.9171000
 -96.57143   44.89796 -0.0559126 -0.9171035
 -89.14285   44.89796 -0.0513309 -0.9171057
 -81.71428   44.89796 -0.0467495 -0.9171065
 -74.28571   44.89796 -0.0421684 -0.9171060
 -66.85714   44.89796 -0.0375875 -0.9171042
 -59.42857   44.89796 -0.0330068 -0.9171010
 -52.00000   44.89796 -0.0284263 -0.9170965
